autor_id,ime,prezime,godina_rodjenja,drzava
14352,Vladimir,Djukov,1981,Rusija
14353,Marija,Aksjonova,1969,Rusija
14354,Elena,Starkova,1977,Srbija
14355,Andrej,Denisov,1674,Sjedinjene Američke Države
14356,Tanit,Lo,1966,Rusija
14357,Ihaliakala,Lin,1953,Nemačka
14358,Ales,Adamovič,1927,Beloruska Sovjetska Socijalistička Republika
14359,Alina,Boloto,1961,Rusija
14360,Viktor,Uglov,1951,Ujedinjeno Kraljevstvo
14361,Antonina,Ivanova,1971,Nemačka
14362,Ekaterina,Breško-Breškovskaja,1877,Rusija
14363,Aleksandr,Gratovski,1976,Rusija
14364,Nikol,Gratovski,1973,Ujedinjeno Kraljevstvo
14365,Stefan,Gijanej,1980,Nemačka
14366,Kris,Atkinson,1979,Australija
14367,Nora,Frejss,1985,Sjedinjene Američke Države
14368,Irina,Panina,1977,Rusija
14369,Gennadij,Daničkin,1993,Rusija
14370,Den,Kon-Šerbok,1953,Rusija
14371,Džordž,Krissajds,1959,Japan
14372,Davud,El-Alami,1935,Srbija
14373,Anna,Gajtur,1969,Rusija
14374,Irina,Erblang-Rotaru,1985,Italija
14375,Emmanuel,Fress,1987,Ujedinjeno Kraljevstvo
14376,Aleksandr,Mišlen,1972,Rusija
14377,Timur,ŠIPOV,1937,Ujedinjeno Kraljevstvo
14378,Kira,Marčenkova,1995,Nemačka
14379,Grigorij,Lugovskij,1953,Italija
14380,Andrej,Radzievskij,1946,Poljska
14381,Pavel,Kotov,1933,Francuska
14382,Anastasija,Kiprina-Konjahina,1980,Rusija
14383,Vanda,Zaher-Mazoh,1845,Rusija
14384,Pavel,Poljan,1995,Rusija
14385,Aleksej,Gatapov,1989,Rusija
14386,Govard,Goldštejn,1943,Francuska
14387,Mišel,Maandag,1972,Sjedinjene Američke Države
14388,Liisa,Puolakka,1973,Rusija
14389,Erik,Kandel,1980,Kanada
14390,Maks,Bruks,1972,Sjedinjene Američke Države
14391,Saša,Sim,1972,Japan
14392,Natalja,Burhanova,1932,Nemačka
14393,Boris,Minaev,1974,Rusija
14394,Julija,Durimanova,1995,Sjedinjene Američke Države
14395,Paolo,Konetti,1961,Sjedinjene Američke Države
14396,N.,Džemisin,1972,Sjedinjene Američke Države
14397,Džon,Širli,1971,Rusija
14398,Kit,Rid,1946,Ujedinjeno Kraljevstvo
14399,Daniel Hose,Older,1977,Nemačka
14400,Karl,Bunker,1966,Srbija
14401,Julija,Leontovič,1949,Rusija
14402,Olesja,Runova,1976,Ujedinjeno Kraljevstvo
14403,Margaret,Mitčell,1906,Sjedinjene Američke Države
14404,Aleksandr,Vojkin,1966,Ujedinjeno Kraljevstvo
14405,Mihail,Coj,1979,Rusija
14406,Galina,Šestakova,1968,Rusija
14407,Linda,Gudnajt,1960,Sjedinjene Američke Države
14408,Grigorij,Ganzburg,1969,Kanada
14409,Dik,Ler,1955,Rusija
14410,Džerard,O`Nil,1960,Sjedinjene Američke Države
14411,Derek,Lin,1976,Ujedinjeno Kraljevstvo
14412,Irina,Nasonova,1962,Rusija
14413,Igor,Lehner,1970,Sjedinjene Američke Države
14414,Brendi,Engler,1958,Srbija
14415,Tomas,Lukas,1994,Srbija
14416,Veronika,Odincova,1964,Francuska
14417,Dana,Namdi,1978,Nemačka
14418,Idris,Šah,1924,Ujedinjeno Kraljevstvo
14419,Dmitrij,Ribkin,1956,Sjedinjene Američke Države
14420,Mark,Majuords,1939,Nemačka
14421,Zinaida,Makarova,1967,Srbija
14422,Georg,Ebers,1837,Kraljevina Pruska
14423,Olga,Strižickaja,1967,Francuska
14424,Dina,Rid,1969,Rusija
14425,Boris,Grebenščikov,1953,Ujedinjeno Kraljevstvo
14426,Dmitrij,Beleško,1984,Rusija
14427,Marija,Batluk,1995,Rusija
14428,Dmitrij,Djukov,1969,Nemačka
14429,Toni,Šej,1973,Sjedinjene Američke Države
14430,Maks,Lajt,1992,Sjedinjene Američke Države
14431,Erbol,Salimov,1941,Rusija
14432,Nikolaj,Šeleg,1967,Rusija
14433,Jurij,Enin,1983,Rusija
14434,Evgenij,Sokolov,1989,Poljska
14435,Igor,Afonin,1968,Savez Sovjetskih Socijalističkih Republika
14436,Darja,Hadueva,1963,Rusija
14437,Aleksej,Serebrennikov,1981,Nemačka
14438,Grigorij,Punegov,1966,Rusija
14439,Darja,Ščedrina,1982,Rusija
14440,Vladimir,Hmelevskij,1969,Rusija
14441,Sjuzan,Devid,1970,Ujedinjeno Kraljevstvo
14442,Anatolij,Čerepanov,1964,Ujedinjeno Kraljevstvo
14443,Dmitrij,Medvedev,1976,Rusija
14444,Vladimir,Barabanov,1918,Rusija
14445,Igor,Nikolaev,1960,Rusija
14446,Boris,Rožkov,1937,Savez Sovjetskih Socijalističkih Republika
14447,Elena,Šaparenko,1967,Ujedinjeno Kraljevstvo
14448,Gennadij,Falkovskij,1986,Rusija
14449,Zedi,Smit,1975,Ujedinjeno Kraljevstvo
14450,Ruslan,Rajanov,1981,Ujedinjeno Kraljevstvo
14451,Diego Don,Valensija,2000,Čile
14452,Viktor,Semenov,1943,Rusija
14453,Aleksandr,Nikolaev,1960,Rusija
14454,Ava,Dellajra,1989,Nemačka
14455,Korinn,Dajvis,1966,Italija
14456,Valerij,Esenkov,1955,Rusija
14457,Uiljam,Tomas,1884,Poljska
14458,Kejt,Pavitt,1898,Rusija
14459,Liza,Tatl,1960,Poljska
14460,Remsi,Kempbell,1946,Ujedinjeno Kraljevstvo
14461,Kristofer,Fauler,1953,Ujedinjeno Kraljevstvo
14462,Stiven,Holl,1975,Ujedinjeno Kraljevstvo
14463,Elison,Mur,1971,Ujedinjeno Kraljevstvo
14464,Kler,Din,1975,Rusija
14465,Endrju,Lejn,1991,Sjedinjene Američke Države
14466,Mjuriel,Grej,1961,Rusija
14467,Nina,Allan,1988,Rusija
14468,Nikolas,Rojl,1961,Nemačka
14469,Kirsten,Kesčok,1966,Rusija
14470,Tom,Henks,1956,Sjedinjene Američke Države
14471,Luiza,Mjulbah,1814,Nemačka
14472,Sajmon,Bekett,1960,Ujedinjeno Kraljevstvo
14473,Eduard,Deremov,1964,Ujedinjeno Kraljevstvo
14474,L.,Lordkipanidze,1942,Italija
14475,Ruslan,Naruševič,1960,Italija
14476,Aleksandr,Belikov,1962,Rusija
14477,Anton,Voronjuk,1974,Rusija
14478,Aleksandr,Poliščuk,1988,Sjedinjene Američke Države
14479,Mustafa,Akijol,1966,Francuska
14480,T.,Ljubimova,1984,Sjedinjene Američke Države
14481,Rozamund,Lapton,1964,Ujedinjeno Kraljevstvo
14482,Rjotaro,Siba,1923,Japan
14483,Feliks,Ikonomakis,1982,Francuska
14484,Andrej,Zubov,1899,Savez Sovjetskih Socijalističkih Republika
14485,Galina,Vervejko,1970,Rusija
14486,Mihail,Semenov,1894,Ruska Imperija
14487,Laura,Libbey,1989,Rusija
14488,Sergej,Aleksejčikov,1962,Sjedinjene Američke Države
14489,Galina,Kamenskaja,1979,Italija
14490,Triša,Vulfri,1993,Nemačka
14491,Valerij,Stolipin,1989,Rusija
14492,Sergej,Tuzik,1994,Rusija
14493,Noel,Morris,1969,Ujedinjeno Kraljevstvo
14494,Aleksej,Petrov,1981,Sjedinjene Američke Države
14495,Gottlob,Biderman,1963,Rusija
14496,Aleksandr,Černickij,1958,Rusija
14497,Elena,Marinina,1960,Italija
14498,Varfolomej,Sobejkis,1983,Sjedinjene Američke Države
14499,Ladislas,Farago,1906,Mađarska
14500,Mats,Billmark,1972,Rusija
14501,Sjuzan,Billmark,1981,Sjedinjene Američke Države
14502,Zoltan,Yaster,1982,Italija
14503,Ešli Prentis,Norton,1960,Rusija
14504,Mihail,Boltunov,1991,Rusija
14505,Aleksandr,Šiškovčuk,1967,Sjedinjene Američke Države
14506,Helen,Makdonald,1970,Ujedinjeno Kraljevstvo
14507,Evgenij,Bessonov,1936,Poljska
14508,Hu,Jun,1984,Rusija
14509,Hao,Jačžou,1987,Sjedinjene Američke Države
14510,Aleksandr,Mironov,1984,Rusija
14511,Igor,Semenov,1990,Rusija
14512,Igor,Grjadunov,1987,Nemačka
14513,Konstantin,Grjadunov,1989,Rusija
14514,Konstantin,Romanov,1882,Ruska Imperija
14515,Svetlana,Petrova,1955,Rusija
14516,Eduard,Kanevskij,1972,Nemačka
14517,Ekaterina,Bogomolova,1949,Rusija
14518,Dmitrij,Usenkov,1970,Francuska
14519,A.,Melnikov,1982,Nemačka
14520,Sergej,Maksimov,1970,Poljska
14521,Barbara,Minto,1934,Sjedinjene Američke Države
14522,Denis,Andrašov,1930,Rusija
14523,Barbara,Lenkvist,1986,Nemačka
14524,Natalja,Irtenina,1990,Rusija
14525,Eduard,Gevorkjan,1966,Rusija
14526,Pjotr,Gavrilin,1986,Srbija
14527,Žanna,Levina-Martirosjan,1975,Sjedinjene Američke Države
14528,Aleksej,Nounejm,1970,Francuska
14529,Sergej,Slobodčikov,1954,Nemačka
14530,Natalja,Djomina,1992,Francuska
14531,Tigrinja,Tigrinja,1992,Francuska
14532,Svetlana,Baranova,1956,Sjedinjene Američke Države
14533,Sergej,Carev,1981,Rusija
14534,Marija,Zalevskaja,1988,Sjedinjene Američke Države
14535,Maksim,Trudoljubov,1970,Rusija
14536,Ernest Genri,Šeklton,1860,Rusija
14537,Matvej,Popov,1989,Sjedinjene Američke Države
14538,Džuli,Litkott-Hejms,1972,Ujedinjeno Kraljevstvo
14539,Andrej,Lisikov,1969,Rusija
14540,O.,Holod,1959,Ujedinjeno Kraljevstvo
14541,Vitalij,Šurigin,1938,Rusija
14542,Aleksandr,Skrjagin,1957,Rusija
14543,Charles,Williamson,1950,Rusija
14544,Alice,Williamson,1951,Srbija
14545,Viktor,Tornbol,1883,Sjedinjene Američke Države
14546,I.,Filippova,1976,Francuska
14547,I.,Jamskih,1990,Francuska
14548,Anna,Gvidiči,1989,Rusija
14549,Sergej,Korobkov,1960,Rusija
14550,Natalja,Novikova,1980,Rusija
14551,Irina,Poljakova,1965,Rusija
14552,Evgenij,Balakin,1960,Rusija
14553,arhimandrit Amvrosij,(Jurasov),1965,Sjedinjene Američke Države
14554,Ljudmila,Sotnikova,1987,Francuska
14555,Gleb,Pivovarov,1982,Rusija
14556,Madlen,Levo-Fernandez,1977,Rusija
14557,Pavan,Vora,1964,Rusija
14558,Lixta,Crack,1985,Rusija
14559,Alina,Ivanova,1988,Srbija
14560,Marija,Gippenrejter,1959,Sjedinjene Američke Države
14561,Darja,Voroškevič,1979,Nemačka
14562,Darija,Kazannikova,1986,Rusija
14563,Evgenij,Bannikov,1977,Ujedinjeno Kraljevstvo
14564,Bertran,Badre,1968,Rusija
14565,Leonid,Sidorov,1968,Francuska
14566,Adolf,Knigge,1752,Nemačka
14567,Petr,Metuzal,1937,Sjedinjene Američke Države
14568,Denis,Celih,1993,Sjedinjene Američke Države
14569,Oleg,Romancev,1954,Rusija
14570,Huan Rejnaldo,Sančes,1962,Rusija
14571,Aksel,Gilden,1985,Rusija
14572,Majkl,Breus,1959,Rusija
14573,Tatjana,Svoboda,1979,Nemačka
14574,Aleksandr,Etoev,1985,Nemačka
14575,Marina,Muraveva,1959,Ujedinjeno Kraljevstvo
14576,Marija,Ksaver,1934,Sjedinjene Američke Države
14577,Šarlotta,Barberi,1986,Ujedinjeno Kraljevstvo
14578,Dženni,Daunhem,1964,Ujedinjeno Kraljevstvo
14579,Vladimir,Babenko,1985,Rusija
14580,Aleks,Grark,1956,Rusija
14581,Samarij,Velikovskij,1931,Savez Sovjetskih Socijalističkih Republika
14582,Uiljam,Allen,1784,Sjedinjene Američke Države
14583,Kristina,Simpson,1949,Sjedinjene Američke Države
14584,Madeline,Brandeis,1943,Ujedinjeno Kraljevstvo
14585,Elena,Malahova,1969,Ujedinjeno Kraljevstvo
14586,Olga,Andris,1959,Francuska
14587,Lidija,Malceva,1952,Rusija
14588,Sergej,Ribakov,1867,Ruska Imperija
14589,Hamfri,Hanter,1957,Rusija
14590,Irina,Virodova,1963,Sjedinjene Američke Države
14591,Svetlana,Tepljuk,1985,Rusija
14592,Marija,Zacepina,1973,Ujedinjeno Kraljevstvo
14593,Julija,Razenkova,1975,Rusija
14594,Eduard,Majninger,1994,Sjedinjene Američke Države
14595,Rafael,Halilullov,1961,Savez Sovjetskih Socijalističkih Republika
14596,Aleksandr (Mišogu),Juškin,1987,Rusija
14597,Gennadij,Sobolev,1935,Rusija
14598,Eliza,Koh,1969,Rusija
14599,Nadežda,Pičugina,1979,Rusija
14600,Svetlana,Assaulova,1977,Ujedinjeno Kraljevstvo
14601,Konstantin,Zlobin,1779,Rusija
14602,Anastasija Tasi,Džikija,1994,Rusija
14603,T.,Ivanova,1980,Sjedinjene Američke Države
14604,Karin,Boje,1900,Švedska
14605,Igor,Molodan,1963,Rusija
14606,Anna,Šiškina,1963,Srbija
14607,Aleksandr,Očeret,1986,Sjedinjene Američke Države
14608,Jan,Beker,1975,Nemačka
14609,Inna,Gerasimova,1981,Rusija
14610,Valerij,Batalov,1953,Rusija
14611,Oksana,Kamenskaja,1969,Sjedinjene Američke Države
14612,Anna,Turusina,1957,Sjedinjene Američke Države
14613,Andrej,Karpov,1948,Rusija
14614,Fedor,Kolobov,1962,Rusija
14615,Valter,Gjorlic,1959,Ujedinjeno Kraljevstvo
14616,Uiljam,Uestkott,1984,Sjedinjene Američke Države
14617,Aleks,Dubas,1971,Rusija
14618,Mihail,Kononov,1948,Rusija
14619,Svetlana,Baš,1943,Rusija
14620,Vladimir,Ušakov,1978,Sjedinjene Američke Države
14621,Danila,Kuznecov,1974,Rusija
14622,Alina,Titova,1977,Rusija
14623,Aleksej,Alnašev,1969,Sjedinjene Američke Države
14624,Zigfrid,Krakauer,1889,Francuska
14625,Boris,Sluckij,1994,Rusija
14626,Jana,Pantueva,1975,Sjedinjene Američke Države
14627,Enn,Kessidi,1975,Nemačka
14628,Maksim,Jurčenko,1967,Nemačka
14629,Evgenij,Malinin,1986,Kirgistan
14630,Elena,Emeljanova,1971,Rusija
14631,Žil,Legardine,1965,Francuska
14632,Karina,Davtjan,1935,Rusija
14633,Lorren,Fuše,1993,Rusija
14634,Endrju,Štajn,1967,Rusija
14635,Adam,Tuz,1967,Ujedinjeno Kraljevstvo
14636,Olga,Manko,1972,Rusija
14637,Aleks,Janovskij,1964,Sjedinjene Američke Države
14638,Tatjana,Vojnič,1974,Rusija
14639,Jonas,Lesser,1944,Japan
14640,Ben,Linč,1990,Sjedinjene Američke Države
14641,Hedlend,Devis,1981,Sjedinjene Američke Države
14642,Kirill,Loginov,1982,Rusija
14643,Ilja,Sokolov,1890,Savez Sovjetskih Socijalističkih Republika
14644,Darina,Kalijaeva,1979,Poljska
14645,Enn,Fajn,1947,Ujedinjeno Kraljevstvo
14646,Albert,Safin,1966,Poljska
14647,Jurij,Žitorčuk,1985,Francuska
14648,Marko,Borhes,1980,Rusija
14649,Gennadij,Golovko,1990,Ujedinjeno Kraljevstvo
14650,Otto,Kifer,1976,Ujedinjeno Kraljevstvo
14651,Rostislav,Ribakov,1938,Rusija
14652,Meg,Džej,1969,Rusija
14653,Hajdi Grant,Helvorson,1969,Rusija
14654,Alisija,Iton,1985,Sjedinjene Američke Države
14655,Elena,Savinkina,1973,Ujedinjeno Kraljevstvo
14656,Galina,Loginova,1950,Sjedinjene Američke Države
14657,Anastasija,Kordjukova,1969,Rusija
14658,Aleksandr,Nazarkin,1970,Sjedinjene Američke Države
14659,Vladimir,Reznik,1994,Sjedinjene Američke Države
14660,Marina,Gusakova,1991,Nemačka
14661,Elena,Pervuhina,1954,Rusija
14662,E.,Konigsburg,1935,Srbija
14663,Emma,Moss,1985,Francuska
14664,Ljubov,Čabina,1986,Ujedinjeno Kraljevstvo
14665,Adel,Hairov,1991,Rusija
14666,Elena,Mironova,1921,Rusija
14667,Marvin,Grossvit,1970,Sjedinjene Američke Države
14668,Osinskaja,Rašidovna,1971,Sjedinjene Američke Države
14669,Azamat,Rahimov,1970,Poljska
14670,Robert,Ringer,1984,Rusija
14671,Igor,Višneveckij,1989,Ujedinjeno Kraljevstvo
14672,Džejn,Bartoš,1974,Rusija
14673,Tatjana,Legasova,1979,Italija
14674,Aleksej,Matveičev,1962,Nemačka
14675,Pavel,Gavrilov,1954,Savez Sovjetskih Socijalističkih Republika
14676,Darja,Glusko,1962,Rusija
14677,Jurij,Fedosjuk,1955,Rusija
14678,Uiljam,Mitčell,1811,Ujedinjeno Kraljevstvo Velike Britanije i Irske
14679,Olga,Beketova,1940,Rusija
14680,Vladimir,Najdenkov,1965,Rusija
14681,Aleksandr,Predkov,1975,Srbija
14682,Alena,Nekrasova,1967,Nemačka
14683,Kristina,Vibornova,1965,Rusija
14684,Jurij,Bezeljanskij,1960,Rusija
14685,Andrej,Milov,1969,Rusija
14686,Žan,Ledloff,1967,Rusija
14687,M.,Rajan,1952,Rusija
14688,Pavel,Alekseev,1991,Estonija
14689,Lola,Ekerstrjom,1985,Ujedinjeno Kraljevstvo
14690,Bekki,Čambers,1982,Sjedinjene Američke Države
14691,Džozef Šeridan Le,Fanju,1951,Sjedinjene Američke Države
14692,Aleksandr,Perevezencev,1993,Japan
14693,Dmitrij,Frolov,1980,Ujedinjeno Kraljevstvo
14694,Ekaterina,Protasova,1965,Nemačka
14695,Natalja,Rodina,1952,Rusija
14696,Dmitrij,Leuškin,1974,Ujedinjeno Kraljevstvo
14697,Aleksandr,Efremov,1957,Rusija
14698,Vladimir,Kulakov,1977,Poljska
14699,Elena,Kaširina,1978,Rusija
14700,Olga,Kaširina,1971,Rusija
14701,Sofja,Bogatireva,1977,Ujedinjeno Kraljevstvo
14702,Galina,Dmitrieva,1951,Ukrajina
14703,Oksana,Zaščirinskaja,1971,Rusija
14704,Marina,Borodickaja,1969,Rusija
14705,Margarita,Poljakova,1988,Rusija
14706,Sergey,Pilyugin,1993,Rusija
14707,Fedor,Metlickij,1876,Belorusija
14708,Gennadij,Levickij,1992,Italija
14709,Pavel,Motin,1969,Nemačka
14710,Stiven,Rouli,1977,Rusija
14711,Patrikej,Bobun-Boroda,1955,Francuska
14712,Art,Gasparov,1973,Sjedinjene Američke Države
14713,Šri Čandra Svami,Udasin,1959,Rusija
14714,Džeff,Uoker,1989,Francuska
14715,Konstantin,Kolontaev,1984,Rusija
14716,Aleksandr,Staroverov,1958,Rusija
14717,Igor,Savelev,1968,Belorusija
14718,Sergej,Litvinov,1994,Nemačka
14719,Marija,Sadlovskaja,1993,Sjedinjene Američke Države
14720,Lev,Trahtenberg,1972,Rusija
14721,Viktor,Kožajkin,1989,Sjedinjene Američke Države
14722,Galina,Salmova,1961,Rusija
14723,Aleksandr,Voroncov,1976,Ujedinjeno Kraljevstvo
14724,Igor,Noks,1968,Rusija
14725,Diana,Volz,1985,Sjedinjene Američke Države
14726,Elizabet,Nurebek,1989,Sjedinjene Američke Države
14727,Dmitrij,Rostovskij,1992,Ujedinjeno Kraljevstvo
14728,Ivonna,Rut,1981,Sjedinjene Američke Države
14729,Dmitrij,Ljubčenko,1962,Kanada
14730,Rodogoj,Orlov,1988,Sjedinjene Američke Države
14731,Evgenij,Kolesov,1985,Italija
14732,Vanessa,Diffenbah,1957,Italija
14733,Roman,Kazimirskij,1992,Sjedinjene Američke Države
14734,Mihail,Tarasov,1981,Uzbekistan
14735,Viktor,Baranec,1946,Rusija
14736,Georgij,Ginžu,1981,Ujedinjeno Kraljevstvo
14737,Ljubov,Arzamasceva,1987,Rusija
14738,Roman,Udarcev,1968,Sjedinjene Američke Države
14739,Vjugar,Kerimov,1982,Sjedinjene Američke Države
14740,Erih fon,Korr,1980,Sjedinjene Američke Države
14741,Aleksej,Leonov,1934,Rusija
14742,Elizaveta,Sučkova,1983,Sjedinjene Američke Države
14743,Elena,Vladi,1952,Sjedinjene Američke Države
14744,Ketrin,Fišer,1957,Ujedinjeno Kraljevstvo
14745,Kira,Maj,1974,Rusija
14746,Eduard,Nordman,1972,Sjedinjene Američke Države
14747,Meri,Dirborn,1979,Ujedinjeno Kraljevstvo
14748,E.,Kločkova,1978,Nemačka
14749,Pavel,Katašov,1957,Francuska
14750,Boris,Mihajlov,1989,Italija
14751,Marina,Ermolaeva,1957,Rusija
14752,Tadeuš,Dolenga-Mostovič,1898,Druga poljska republika
14753,Enn,Ross,1940,Nemačka
14754,Elena,Litvinenko,1990,Sjedinjene Američke Države
14755,Ljudmila,Krilova-Lopačenko,1980,Ujedinjeno Kraljevstvo
14756,Frenk,Gerbert,1925,Poljska
14757,Dmitrij,Lukjanov,1993,Kazahstan
14758,Gart,Gilmor,1939,Francuska
14759,Artur,Lidjard,1917,Novi Zeland
14760,Žan,Darovskij,1991,Rusija
14761,Vera,Šartašskaja,1967,Italija
14762,I.,Golovleva,1985,Rusija
14763,Ram,Kadir,1963,Rusija
14764,Sergej,Esin,1957,Rusija
14765,Enni,Džoj,1978,Sjedinjene Američke Države
14766,Svetlana,Reznik,1982,Rusija
14767,Dmitrij,Grišin,1956,Rusija
14768,Tatjana,Osipova,1957,Ujedinjeno Kraljevstvo
14769,Olga,Tatarnikova,1987,Rusija
14770,Arkadij,Plotnikov,1941,Rusija
14771,Jurij,Lavrenov,1971,Rusija
14772,Aleksij,Novikov,1961,Rusija
14773,Tatjana,Šišova,1978,Francuska
14774,Darja,Ratnikova,1981,Francuska
14775,Anastasija,Korzun,1986,Sjedinjene Američke Države
14776,Svetlana,Dolgova,1961,Rusija
14777,Stepan,Makarov,1987,Rusija
14778,Sara,Roberts,1901,Australija
14779,Džozef,Dilejni,1945,Ujedinjeno Kraljevstvo
14780,Enni,Pru,1935,Sjedinjene Američke Države
14781,Andrej,Melnikov,1965,Belorusija
14782,Sergej,Surin,1971,Rusija
14783,Aleksandr,Thostov,1952,Sjedinjene Američke Države
14784,Majsem,Al-Džanabi,1964,Sjedinjene Američke Države
14785,Elena,Burunova,1977,Rusija
14786,Lina,Franceva,1979,Sjedinjene Američke Države
14787,Nadežda,Kudaškina,1944,Rusija
14788,Evgenija,Zih,1973,Rusija
14789,Vera,Kireeva,1986,Rusija
14790,Andrej,Cirulnik,1949,Rusija
14791,Tatjana,Kutašjova,1970,Ujedinjeno Kraljevstvo
14792,Alisa,Šelihova,1938,Ujedinjeno Kraljevstvo
14793,Raisa,Rjabuha,1988,Italija
14794,Armanuš,Markarjan,1980,Italija
14795,Marija,Eršova,1967,Rusija
14796,Vladimir,Kjahrenov,1968,Rusija
14797,Frančesko,Gverracci,1804,Kraljevina Italija
14798,Reza,Širazi,1965,Rusija
14799,Georgij,Agabekov,1992,Sjedinjene Američke Države
14800,Dmitrij,Vidineev,1966,Poljska
14801,Kerri,Maniskalko,1982,Sjedinjene Američke Države
14802,Kosjun,Takami,1969,Japan
14803,Kirsten,Fuks,1987,Rusija
14804,Viktor,Vald,1961,Ukrajina
14805,Kris,Vuding,1977,Ujedinjeno Kraljevstvo
14806,Elena,Sarafanova,1972,Japan
14807,Ljudmila,Ternova,1983,Rusija
14808,Ekaterina,Kalikinskaja,1969,Rusija
14809,Džuli,Koen,1974,Rusija
14810,Galina,Lipskaja,1993,Poljska
14811,Pol,Sassman,1982,Nemačka
14812,Ien,Renkin,1960,Ujedinjeno Kraljevstvo
14813,Tomas,Perri,1969,Kanada
14814,Džejms,Grejdi,1976,Ujedinjeno Kraljevstvo
14815,Frensis,Vilson,1973,Ujedinjeno Kraljevstvo
14816,Kerolin,Hart,1936,Sjedinjene Američke Države
14817,Džejms,Holl,1951,Srbija
14818,Megan,Ebbott,1971,Sjedinjene Američke Države
14819,Deniz,Mina,1966,Ujedinjeno Kraljevstvo
14820,Denis,Neždanov,1984,Rusija
14821,Elena,Kussa,1974,Sjedinjene Američke Države
14822,Alena,Karimova,1959,Rusija
14823,Anastasija,Černova,1993,Ukrajina
14824,Ien,Makjuen,1948,Ujedinjeno Kraljevstvo
14825,Janina,Beresneva,1976,Rusija
14826,Ataša,Fajf,1984,Nemačka
14827,Prepodobnij Feodor,Studit,1946,Francuska
14828,Vladislav,Gajdukevič,1979,Ujedinjeno Kraljevstvo
14829,Ket,Nebomanka,1953,Nemačka
14830,Julija,Menšikova,1972,Rusija
14831,Sergej,Vajenrud,1984,Srbija
14832,Albert,Alcherbad,1967,Rusija
14833,Vladimir,Romanov,1977,Ujedinjeno Kraljevstvo
14834,Stanislav,Lindover,1996,Sjedinjene Američke Države
14835,Neonilla,Veresova,1971,Sjedinjene Američke Države
14836,Maxim,Cutia,1973,Sjedinjene Američke Države
14837,Anatolij,Stekolnikov,1953,Rusija
14838,Regula,Betšart-Volfensberger,1984,Ujedinjeno Kraljevstvo
14839,Vladimir,Gomelskij,1953,Rusija
14840,Leonid,Kolb,1985,Rusija
14841,Ivan,Jaromič,1968,Rusija
14842,Elena,Kallaur,1972,Rusija
14843,Sajmon,Messingem,1965,Rusija
14844,Alla,Markova,1987,Rusija
14845,Julija,Zajceva,1985,Srbija
14846,Andrej,Pugovkin,1977,Srbija
14847,Vadim,Evlahov,1986,Rusija
14848,Tamara,Rudakova,1981,Rusija
14849,Larisa,Šalkovskaja,1985,Rusija
14850,Sved,Norveg,1940,Italija
14851,Natalja,Sejner,1963,Srbija
14852,Sara,Bledel,1986,Sjedinjene Američke Države
14853,Petr,Vorobev,1984,Rusija
14854,Bet,Evans,1965,Sjedinjene Američke Države
14855,Dmitrij,Ničej,1982,Kanada
14856,Jurij,Alenko,1957,Rusija
14857,Robert,Rajan,1963,Rusija
14858,Natalija,Valentejn,1975,Ujedinjeno Kraljevstvo
14859,Tatjana,Turbina,1989,Rusija
14860,Natalja,Milovickaja,1991,Ujedinjeno Kraljevstvo
14861,Aleksej,Andrienko,1989,Ujedinjeno Kraljevstvo
14862,Roman,Volikov,1975,Ujedinjeno Kraljevstvo
14863,Galina,Kapitonova,1980,Kanada
14864,Evgenij,Tkačenko,1984,Turkmenistan
14865,Ilja,Erenburg,1891,Savez Sovjetskih Socijalističkih Republika
14866,Nadežda,Semenova,1969,Ujedinjeno Kraljevstvo
14867,Helen,Andelin,1920,Sjedinjene Američke Države
14868,Džon,Tul,1937,Sjedinjene Američke Države
14869,Galina,Susloparova,1980,Rusija
14870,Tatjana,Litvinova,1918,Savez Sovjetskih Socijalističkih Republika
14871,Natalja,Eremič,1980,Rusija
14872,Džonatan,Konlin,1957,Rusija
14873,Igor,Kulikov,1975,Nemačka
14874,Robert,Kigan,1972,Nemačka
14875,Lajza,Lejhi,1968,Ujedinjeno Kraljevstvo
14876,Irina,Aleksandrova,1989,Kanada
14877,Tom,Hoffmann,1988,Srbija
14878,Viktor,Dubček,1987,Rusija
14879,Julija,Smoljakova,1981,Sjedinjene Američke Države
14880,Širli,Džekson,1946,Sjedinjene Američke Države
14881,Pedro Antonio de,Alarkon,1833,Španija
14882,Ken,Mogi,1971,Rusija
14883,Artur,Lazarev,1965,Sjedinjene Američke Države
14884,Leonid,Venger,1980,Srbija
14885,Jurij,Rahimov,1971,Francuska
14886,Vladimir,Burov,1937,Nemačka
14887,Mark,Helprin,1951,Kanada
14888,Ruslana,Vizbor,1930,Ujedinjeno Kraljevstvo
14889,Rufina,Razzakova,1991,Rusija
14890,Oleg,Medinov,1980,Sjedinjene Američke Države
14891,Andrej,Jašnik,1980,Rusija
14892,Dmitrij,Žvanija,1976,Rusija
14893,A.,Usovič,1946,Rusija
14894,Džeffri,Evgenidis,1960,Sjedinjene Američke Države
